standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide
Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2C=c2sc3nc4ccccc4n3c2=O)c1,0.5026456487246428,HIT104017301,Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2/C=c2\sc3nc4ccccc4n3c2=O)c1,-8.9,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:32075,Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2/C=c2\sc3nc4ccccc4n3c2=O)c1,-5.96114
Cc1cc(C)cc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)c1,0.30352897549577823,HIT104080044,Cc1cc(C)cc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)c1,-8.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26805,Cc1cc(C)cc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)c1,-6.14194
Cc1ccc(CN2C(=O)NC3(CCCN(C(=O)c4cc(C)cc(C)c4)C3)C2=O)cc1,2.261264378542825,HIT104548791,Cc1ccc(CN2C(=O)NC3(CCCN(C(=O)c4cc(C)cc(C)c4)C3)C2=O)cc1,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:32190,Cc1ccc(CN2C(=O)N[C@@]3(CCCN(C(=O)c4cc(C)cc(C)c4)C3)C2=O)cc1,-5.9109
Clc1c2ccccc2c(-c2nc(-c3ccc4sc5ccccc5c4c3)c(-c3ccccc3)[nH]2)c2ccccc12,1.4777092025956582,HIT104772495,Clc1c2ccccc2c(-c2nc(-c3ccc4sc5ccccc5c4c3)c(-c3ccccc3)[nH]2)c2ccccc12,-8.9,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:9929,Clc1c2ccccc2c(-c2nc(-c3ccc4sc5ccccc5c4c3)c(-c3ccccc3)[nH]2)c2ccccc12,-6.45807
O=C(NC1CCCc2ccccc21)c1cncn1-c1ccc(-c2ccc(F)c(F)c2)cc1,2.475388537558295,HIT104865918,O=C(NC1CCCc2ccccc21)c1cncn1-c1ccc(-c2ccc(F)c(F)c2)cc1,-8.9,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:1342,O=C(N[C@@H]1CCCc2ccccc21)c1cncn1-c1ccc(-c2ccc(F)c(F)c2)cc1,-6.03676
Cc1ccc(-c2c(C(=O)Nc3ccc4nn(-c5ccccc5)nc4c3)oc(=O)c3ccccc23)cc1,1.5805567495699457,HIT104999756,Cc1ccc(-c2c(C(=O)Nc3ccc4nn(-c5ccccc5)nc4c3)oc(=O)c3ccccc23)cc1,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30618,Cc1ccc(-c2c(C(=O)Nc3ccc4nn(-c5ccccc5)nc4c3)oc(=O)c3ccccc23)cc1,-6.07686
Cc1ccc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c(C)c1,0.703411959557474,HIT105042541,Cc1ccc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c(C)c1,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2295,Cc1ccc(NC(=O)c2cc3n(n2)[C@H](C(F)(F)F)C[C@@H](c2ccc4c(c2)OCO4)N3)c(C)c1,-6.29044
O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2=O)N1CCN(c2ccccn2)CC1,1.7038682578180748,HIT105970276,O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2=O)N1CCN(c2ccccn2)CC1,-8.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:16492,O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1[S@@]2=O)N1CCN(c2ccccn2)CC1,-5.87293
Cc1ccc(NC(=O)Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3oc4ccccc4c32)c(Cl)c1,0.7227478910754808,HIT105975446,Cc1ccc(NC(=O)Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3oc4ccccc4c32)c(Cl)c1,-8.9,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:34762,Cc1ccc(NC(=O)Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3oc4ccccc4c32)c(Cl)c1,-6.05129
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4)cc3)C2=O)cc1C,1.1296686819827442,HIT106556336,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4)cc3)C2=O)cc1C,-8.9,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:26521,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4)cc3)C2=O)cc1C,-6.90992
Cc1ccc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)cc1C,0.28798113563696864,HIT106709826,Cc1ccc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)cc1C,-8.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26786,Cc1ccc(C(=O)Nc2cccc(-n3c(C)nc4ncccc4c3=O)c2)cc1C,-6.5292
COc1ccc(OC)c(C(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)c1,2.435886513263704,HIT107109762,COc1ccc(OC)c(C(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)c1,-8.9,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:18125,COc1ccc(OC)c(C(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)c1,-6.17907
O=C1CCN(C(=O)c2ccc(N3CC4CC(C3)c3cccc(=O)n3C4)c(NC(=O)c3ccc(F)cc3)c2)CC1,1.0460090215083822,HIT107461430,O=C1CCN(C(=O)c2ccc(N3CC4CC(C3)c3cccc(=O)n3C4)c(NC(=O)c3ccc(F)cc3)c2)CC1,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2672,O=C1CCN(C(=O)c2ccc(N3C[C@@H]4C[C@H](C3)c3cccc(=O)n3C4)c(NC(=O)c3ccc(F)cc3)c2)CC1,-6.05579
Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3cccc(Cl)c3)CC2)cc1,0.804727108137553,HIT107486825,Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3cccc(Cl)c3)CC2)cc1,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38710,Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3cccc(Cl)c3)CC2)cc1,-6.00036
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCC(C)CC4)c3)C2)c(C)c1,1.9729522805117368,HIT211479209,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCC(C)CC4)c3)C2)c(C)c1,-8.9,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:18908,Cc1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCC(C)CC4)c3)C2)c(C)c1,-6.47434
O=C(CCc1ccccc1)Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1,0.7390103324977688,HIT100429622,O=C(CCc1ccccc1)Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:1174,O=C(CCc1ccccc1)Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1,-6.77482
O=C(Nc1ccccc1C(=O)OCc1ccc(-c2cnc3ccccc3n2)cc1)c1ccccc1,2.4757947509551634,HIT101296109,O=C(Nc1ccccc1C(=O)OCc1ccc(-c2cnc3ccccc3n2)cc1)c1ccccc1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:39650,O=C(Nc1ccccc1C(=O)OCc1ccc(-c2cnc3ccccc3n2)cc1)c1ccccc1,-5.87156
Cc1ccc(NC(=O)C2C3C=CC4(CNC(=O)C(c5ccc(F)cc5)N(Cc5ccccc5F)C(=O)C24)O3)cc1,1.675732373396779,HIT101701905,Cc1ccc(NC(=O)C2C3C=CC4(CNC(=O)C(c5ccc(F)cc5)N(Cc5ccccc5F)C(=O)C24)O3)cc1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:9658,Cc1ccc(NC(=O)[C@@H]2[C@@H]3C=C[C@@]4(CNC(=O)[C@H](c5ccc(F)cc5)N(Cc5ccccc5F)C(=O)[C@@H]24)O3)cc1,-6.3049
O=C(c1ccc(F)cc1)c1ccc(-c2nc3ccccc3nc2-c2ccc(F)cc2)cc1,0.6282351087570643,HIT102014427,O=C(c1ccc(F)cc1)c1ccc(-c2nc3ccccc3nc2-c2ccc(F)cc2)cc1,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:9920,O=C(c1ccc(F)cc1)c1ccc(-c2nc3ccccc3nc2-c2ccc(F)cc2)cc1,-6.42954
COc1ccc2[nH]c3c(c2c1)CN(C(=O)C1(n2cnnn2)CCCCC1)CC3,1.666834229588704,HIT102269543,COc1ccc2[nH]c3c(c2c1)CN(C(=O)C1(n2cnnn2)CCCCC1)CC3,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:8967,COc1ccc2[nH]c3c(c2c1)CN(C(=O)C1(n2cnnn2)CCCCC1)CC3,-6.05644
O=C(Nc1ccc(F)cc1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,1.1000912526413118,HIT102425702,O=C(Nc1ccc(F)cc1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:5923,O=C(Nc1ccc(F)cc1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccccc1,-6.08127
COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)C3c1ccccc1OC,1.8605644386254887,HIT102673695,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)C3c1ccccc1OC,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:3234,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)[C@@H]3c1ccccc1OC,-6.99714
COc1ccc2cc3n(c2c1)CC(C(=O)NC1CCCCCC1)(c1ccccc1)N(Cc1ccc(Cl)cc1)C3=O,2.3292499114521825,HIT102765968,COc1ccc2cc3n(c2c1)CC(C(=O)NC1CCCCCC1)(c1ccccc1)N(Cc1ccc(Cl)cc1)C3=O,-8.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:19202,COc1ccc2cc3n(c2c1)C[C@](C(=O)NC1CCCCCC1)(c1ccccc1)N(Cc1ccc(Cl)cc1)C3=O,-6.25495
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,0.4513239023936071,HIT103080660,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:12522,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,-6.58729
O=c1[nH]c2c(c(=O)[nH]1)C(c1cccc([N+](=O)[O-])c1)c1c(ccc3ccccc13)N2,2.105486801930482,HIT103739696,O=c1[nH]c2c(c(=O)[nH]1)C(c1cccc([N+](=O)[O-])c1)c1c(ccc3ccccc13)N2,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:24083,O=c1[nH]c2c(c(=O)[nH]1)[C@@H](c1cccc([N+](=O)[O-])c1)c1c(ccc3ccccc13)N2,-6.17539
COc1ccccc1N1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2cccc(C)c2)CC1,1.7900354966219716,HIT104214621,COc1ccccc1N1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2cccc(C)c2)CC1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38677,COc1ccccc1N1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2cccc(C)c2)CC1,-5.85242
COc1cccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccccc3)CC2)c1,1.3419010629912855,HIT104510016,COc1cccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccccc3)CC2)c1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38604,COc1cccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccccc3)CC2)c1,-6.21389
CCc1cccc2c(C3=C(C4C(=O)N(c5ccc(Cl)cc5)N=C4C)C(=O)N(Cc4ccc(F)cc4)C3=O)c[nH]c12,1.0306804923204869,HIT104551915,CCc1cccc2c(C3=C(C4C(=O)N(c5ccc(Cl)cc5)N=C4C)C(=O)N(Cc4ccc(F)cc4)C3=O)c[nH]c12,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:25237,CCc1cccc2c(C3=C([C@H]4C(=O)N(c5ccc(Cl)cc5)N=C4C)C(=O)N(Cc4ccc(F)cc4)C3=O)c[nH]c12,-7.78542
COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)c3ccccc3)cc2)C(=O)N(c2ccc(F)cc2)C1=O,0.5511770171641793,HIT104594431,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)c3ccccc3)cc2)C(=O)N(c2ccc(F)cc2)C1=O,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:25165,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)c3ccccc3)cc2)C(=O)N(c2ccc(F)cc2)C1=O,-6.66476
O=C(c1n[nH]c2ccccc12)N1CCCC1c1nc(-c2cccc(C(F)(F)F)c2)no1,2.503884731320899,HIT104730974,O=C(c1n[nH]c2ccccc12)N1CCCC1c1nc(-c2cccc(C(F)(F)F)c2)no1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:27313,O=C(c1n[nH]c2ccccc12)N1CCC[C@H]1c1nc(-c2cccc(C(F)(F)F)c2)no1,-5.86813
Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCC5(CC4)OCCO5)ncnc32)c1,1.045223072183637,HIT104804071,Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCC5(CC4)OCCO5)ncnc32)c1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38667,Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCC5(CC4)OCCO5)ncnc32)c1,-5.92898
O=C1CC(C(=O)Nc2ccc(F)c(Cl)c2)c2c(nc(SCc3ccccc3F)[nH]c2=O)N1,1.9856205971779957,HIT104928591,O=C1CC(C(=O)Nc2ccc(F)c(Cl)c2)c2c(nc(SCc3ccccc3F)[nH]c2=O)N1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:3148,O=C1C[C@H](C(=O)Nc2ccc(F)c(Cl)c2)c2c(nc(SCc3ccccc3F)[nH]c2=O)N1,-6.78059
O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2oc3ccccc3c21)Nc1ccc(Cl)cc1F,1.4113491217673655,HIT105851894,O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2oc3ccccc3c21)Nc1ccc(Cl)cc1F,-8.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:34764,O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2oc3ccccc3c21)Nc1ccc(Cl)cc1F,-5.97766
O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)cc1,2.304321093847032,HIT106011484,O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)cc1,-8.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:2648,O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)[C@H]1c1ccc(F)cc1,-6.60486
O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2,1.3401037524284174,HIT106511008,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2211,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc3c(c1)OCO3)N2,-6.51773
Cc1ccc(-n2ncc3c(=O)n(-c4ccc5c(c4)OCCO5)c(-c4cccc(F)c4)nc32)cc1,0.745291153726869,HIT106608657,Cc1ccc(-n2ncc3c(=O)n(-c4ccc5c(c4)OCCO5)c(-c4cccc(F)c4)nc32)cc1,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:4446,Cc1ccc(-n2ncc3c(=O)n(-c4ccc5c(c4)OCCO5)c(-c4cccc(F)c4)nc32)cc1,-6.55065
Cc1ccc(C)c(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)C(c3ccccc3Cl)C2)c1,2.3538135754944185,HIT106618599,Cc1ccc(C)c(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)C(c3ccccc3Cl)C2)c1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:22647,Cc1ccc(C)c(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)[C@H](c3ccccc3Cl)C2)c1,-5.89533
O=c1c2cc(-c3cccc4ccccc34)nn2ccn1Cc1nc(-c2ccc(Cl)c(F)c2)no1,0.6264554488642939,HIT106665361,O=c1c2cc(-c3cccc4ccccc34)nn2ccn1Cc1nc(-c2ccc(Cl)c(F)c2)no1,-8.8,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:9096,O=c1c2cc(-c3cccc4ccccc34)nn2ccn1Cc1nc(-c2ccc(Cl)c(F)c2)no1,-6.04592
COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc(C)cc3)cc2)C1=O,1.6625807285662846,HIT106727116,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc(C)cc3)cc2)C1=O,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:31575,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc(C)cc3)cc2)C1=O,-6.09522
CC(C)c1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,2.0390489117886963,HIT107148031,CC(C)c1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24863,CC(C)c1ccc(C2=C[C@@H](c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,-6.78275
CC1=CC(C)(C)N2C(=O)C3(C=C(c4ccccc4)N(c4ccccc4)C(=S)N3)c3cc(C)cc1c32,0.3751016608867531,HIT107440330,CC1=CC(C)(C)N2C(=O)C3(C=C(c4ccccc4)N(c4ccccc4)C(=S)N3)c3cc(C)cc1c32,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:10805,CC1=CC(C)(C)N2C(=O)[C@@]3(C=C(c4ccccc4)N(c4ccccc4)C(=S)N3)c3cc(C)cc1c32,-5.95662
COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2CC3CC(C2)c2cccc(=O)n2C3)c1,0.869120140554772,HIT107540821,COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2CC3CC(C2)c2cccc(=O)n2C3)c1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:10984,COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)c1,-6.15499
O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,1.2999804835714535,HIT107570990,O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,-8.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:2623,O=C(c1ccc2c(c1)OCO2)N1CCc2c([nH]c3ccccc23)[C@H]1c1ccccc1,-6.3379
O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc(Cl)cc1,0.6672749623696402,HIT107749926,O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc(Cl)cc1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:26476,O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc(Cl)cc1,-6.52579
COc1ccccc1OCCn1cc(C=C2Cc3ccccc3C2=O)c2ccccc21,1.1567930639933934,HIT211355967,COc1ccccc1OCCn1cc(/C=C2\Cc3ccccc3C2=O)c2ccccc21,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:3616,COc1ccccc1OCCn1cc(/C=C2\Cc3ccccc3C2=O)c2ccccc21,-5.86902
Cc1ccc(-c2c(C(=O)N3c4ccc(F)cc4CCC3C)oc(=O)c3ccccc23)cc1,2.289967742199113,HIT211521918,Cc1ccc(-c2c(C(=O)N3c4ccc(F)cc4CCC3C)oc(=O)c3ccccc23)cc1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30639,Cc1ccc(-c2c(C(=O)N3c4ccc(F)cc4CC[C@H]3C)oc(=O)c3ccccc23)cc1,-6.04202
CC1CCC(N2C(=O)C3C(C(=O)Nc4ccc(Cl)cc4)C4C=CC3(O4)C2C(=O)NC2CCCC(C)C2C)CC1,2.4588967982326895,HIT211684072,CC1CCC(N2C(=O)[C@@H]3C(C(=O)Nc4ccc(Cl)cc4)[C@@H]4C=C[C@]3(O4)C2C(=O)NC2CCCC(C)C2C)CC1,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:33938,C[C@@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@@H]1N([C@H]2CC[C@@H](C)CC2)C(=O)[C@H]2[C@@H](C(=O)Nc3ccc(Cl)cc3)[C@@H]3C=C[C@]12O3,-5.87195
O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2(=O)=O)N1CCN(C(=O)c2ccco2)CC1,1.8703448669214755,HIT211685719,O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2(=O)=O)N1CCN(C(=O)c2ccco2)CC1,-8.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:16905,O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2(=O)=O)N1CCN(C(=O)c2ccco2)CC1,-6.12804
COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,1.4896043445604394,HIT100003398,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:41090,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,-7.0119
Cc1nc2nc(-c3ccccc3Cl)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,2.226989799314313,HIT100150530,Cc1nc2nc(-c3ccccc3Cl)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,-8.7,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:16895,Cc1nc2nc(-c3ccccc3Cl)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,-6.25461
COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(C)cc3)c2)C(=O)N(c2ccc(C)cc2)C1=O,2.4462371858158587,HIT100239987,COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(C)cc3)c2)C(=O)N(c2ccc(C)cc2)C1=O,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:16974,COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(C)cc3)c2)C(=O)N(c2ccc(C)cc2)C1=O,-8.4917
Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2C=c2sc3nc(-c4ccco4)nn3c2=O)c1,0.892224713682536,HIT100292419,Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2/C=c2\sc3nc(-c4ccco4)nn3c2=O)c1,-8.7,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:21460,Cc1ccc(C)c(-c2nn(-c3ccccc3)cc2/C=c2\sc3nc(-c4ccco4)nn3c2=O)c1,-6.50644
COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(F)cc3)c2)C(=O)N(Cc2ccco2)C1=O,1.6479923345543805,HIT100293352,COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(F)cc3)c2)C(=O)N(Cc2ccco2)C1=O,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:34992,COc1ccc(C)cc1NC1=C(Sc2cccc(NC(=O)c3ccc(F)cc3)c2)C(=O)N(Cc2ccco2)C1=O,-6.32318
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(C)cc4)C3=O)cc2)cc1,0.6010186677419924,HIT100297882,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(C)cc4)C3=O)cc2)cc1,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:36998,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(C)cc4)C3=O)cc2)cc1,-6.6155
Cc1nnc2c(=O)n(CC(=O)N3CCC(Cc4ccccc4)CC3)c3cccnc3n12,0.9844761998466574,HIT100319710,Cc1nnc2c(=O)n(CC(=O)N3CCC(Cc4ccccc4)CC3)c3cccnc3n12,-8.7,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:15853,Cc1nnc2c(=O)n(CC(=O)N3CCC(Cc4ccccc4)CC3)c3cccnc3n12,-6.6047
Fc1ccc(C2=CC(c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1,2.2676316008852337,HIT100403483,Fc1ccc(C2=CC(c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1,-8.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24636,Fc1ccc(C2=C[C@@H](c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1,-6.59188
